alpha,beta,utility_func_name,vcg_price_per_credit,shapley_samples,exact_shapley_threshold,core_check_threshold,n_farmers_analyzed,random_seed,shapley_calculation_method,shapley_values_gini,core_check_performed,is_shapley_in_core,blocking_coalitions_count,vcg_num_winners,vcg_total_surplus,vcg_total_payments,vcg_payments_gini,vcg_individual_rationality_met,vcg_budget_balance,vcg_efficiency_metric,avg_shapley_utility,computation_time_sec
1.25,1.0,linear,2500,1000,10,15,12,24004,monte_carlo,0.12447497960503075,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,5998768781.25,3.995277166366577
1.25,1.0,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.12369960008963854,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,22.48849391590338,3.9879488945007324
1.25,1.0,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.11785699833385196,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,22.49010660470837,4.0085129737854
1.25,1.0,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.11880930976965308,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,22.48994504717257,3.9747731685638428
1.5,0.0,linear,1500,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,33537.5,4.009784460067749
1.5,0.0,linear,2000,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,33537.5,4.038511276245117
1.5,0.0,linear,2500,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,33537.5,3.962916612625122
1.5,0.0,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,10.394846383079395,3.9618418216705322
1.5,0.0,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,10.394846383079395,3.9628264904022217
1.5,0.0,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.1205429245869052,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,10.394846383079395,3.940044403076172
1.5,0.05,linear,1500,1000,10,15,12,24004,monte_carlo,0.1224727810690805,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,299970579.1666667,3.9595837593078613
1.5,0.05,linear,2000,1000,10,15,12,24004,monte_carlo,0.12072422458911793,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,299970579.1666667,3.9499998092651367
1.5,0.05,linear,2500,1000,10,15,12,24004,monte_carlo,0.12482456147539692,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,299970579.1666667,3.954669237136841
1.5,0.05,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.1252109566374743,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,19.4920697979211,3.964682102203369
1.5,0.05,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.1199204810905136,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,19.49404038885369,3.9875824451446533
1.5,0.05,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.12342536374759382,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,19.491937713098924,3.9762649536132812
1.5,0.1,linear,1500,1000,10,15,12,24004,monte_carlo,0.12361497910441012,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,599907620.8333334,3.9393727779388428
1.5,0.1,linear,2000,1000,10,15,12,24004,monte_carlo,0.11456558210778411,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,599907620.8333334,3.9577744007110596
1.5,0.1,linear,2500,1000,10,15,12,24004,monte_carlo,0.11791378993034639,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,599907620.8333334,3.9506797790527344
1.5,0.1,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.11793416783635487,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,20.187226034263016,3.9790995121002197
1.5,0.1,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.12312788929467745,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,20.186328456309543,3.920536756515503
1.5,0.1,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.1226672264704496,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,20.186295226541816,3.9096267223358154
1.5,0.15,linear,1500,1000,10,15,12,24004,monte_carlo,0.12022941177176048,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,899844662.5,3.935159921646118
1.5,0.15,linear,2000,1000,10,15,12,24004,monte_carlo,0.12117748999076086,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,899844662.5,3.939309597015381
1.5,0.15,linear,2500,1000,10,15,12,24004,monte_carlo,0.12080623480203544,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,899844662.5,3.924272060394287
1.5,0.15,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.1199004760631857,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,20.592294328199323,3.953158140182495
1.5,0.15,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.11976122332484618,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,20.59271029240094,3.9596710205078125
1.5,0.15,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.12253492719731872,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,20.5915528247794,3.9600446224212646
1.5,0.2,linear,1500,1000,10,15,12,24004,monte_carlo,0.11827489653971508,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,1199781704.1666667,3.9345102310180664
1.5,0.2,linear,2000,1000,10,15,12,24004,monte_carlo,0.119959147718894,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,1199781704.1666667,3.958728551864624
1.5,0.2,linear,2500,1000,10,15,12,24004,monte_carlo,0.12837193337023564,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,1199781704.1666667,4.031968832015991
1.5,0.2,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.11801817641301084,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,20.881161763211484,3.94592547416687
1.5,0.2,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.1213142872690659,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,20.879909307130546,3.9459421634674072
1.5,0.2,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.12008287075815471,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,20.880435083526724,3.9792845249176025
1.5,0.25,linear,1500,1000,10,15,12,24004,monte_carlo,0.1202310479147184,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,1499718745.8333333,3.989151954650879
1.5,0.25,linear,2000,1000,10,15,12,24004,monte_carlo,0.12488485556287597,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,1499718745.8333333,4.018862724304199
1.5,0.25,linear,2500,1000,10,15,12,24004,monte_carlo,0.12293179111712647,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,1499718745.8333333,3.9455368518829346
1.5,0.25,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.12273700663153139,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,21.10196158077525,3.974480390548706
1.5,0.25,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.12093682196227576,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,21.102640672082348,3.9589993953704834
1.5,0.25,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.117110755906855,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,21.10390111543369,4.065369129180908
1.5,0.5,linear,1500,1000,10,15,12,24004,monte_carlo,0.11970373780934819,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,2999403954.1666665,4.0535807609558105
1.5,0.5,linear,2000,1000,10,15,12,24004,monte_carlo,0.12262802496981476,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,2999403954.1666665,4.021433115005493
1.5,0.5,linear,2500,1000,10,15,12,24004,monte_carlo,0.12409307924409113,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,2999403954.1666665,4.037959575653076
1.5,0.5,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.12864898423496823,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,21.792714520027,4.046414375305176
1.5,0.5,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.11528185379787172,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,21.79762581057226,4.021376848220825
1.5,0.5,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.11619073673761257,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,21.797418440594743,4.05263614654541
1.5,1.0,linear,1500,1000,10,15,12,24004,monte_carlo,0.12032099754056542,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,5998774370.833333,4.07741641998291
1.5,1.0,linear,2000,1000,10,15,12,24004,monte_carlo,0.11652560400898948,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,5998774370.833333,4.078016996383667
1.5,1.0,linear,2500,1000,10,15,12,24004,monte_carlo,0.12192838486551151,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,5998774370.833333,4.004628419876099
1.5,1.0,logarithmic,1500,1000,10,15,12,24004,monte_carlo,0.11849122173242857,True,True,0,0,0.0,0.0,0.0,True,0.0,0.0,22.489954466328566,3.9514410495758057
1.5,1.0,logarithmic,2000,1000,10,15,12,24004,monte_carlo,0.12220407826515679,True,True,0,5,3437.0,41469.0,0.3165834719911259,True,5409.0,3437.0,22.48832323363546,4.04166054725647
1.5,1.0,logarithmic,2500,1000,10,15,12,24004,monte_carlo,0.12474105038521657,True,True,0,6,13348.0,65279.0,0.28824226269806014,True,9003.999999999993,13348.0,22.487992080818458,4.067113161087036
